交易时间,比利时BFX,日经225,墨西哥BOLSA,恒生指数,韩国综合指数,荷兰AEX,Costa Rica Indice Accionario,加拿大多伦多S&P/TSX 综合指数,S&P CLX IPSA
2014-08-13,3102.96,15213.63,44723.96,24890.34,2062.36,395.27,10752.73,15262.73,3952.77
2014-08-14,3109.83,15314.57,44793.02,24801.36,2063.22,395.84,10752.73,15291.18,3955.38
2014-08-15,3106.45,15318.34,44629.33,24954.94,2063.22,395.35,10752.73,15304.24,3955.38
2014-08-18,3146.67,15322.6,44854.81,24955.46,2053.13,399.91,10752.88,15338.47,3953.56
2014-08-19,3163.92,15449.79,44962.88,25122.95,2071.14,403.31,10752.72,15477.17,3947.96
2014-08-20,3146.33,15454.45,45248.05,25159.76,2072.78,403.32,10752.72,15561.95,3978.0
2014-08-21,3171.32,15586.2,45410.36,24994.1,2044.21,405.77,10752.72,15556.09,3969.36
2014-08-22,3163.23,15539.19,45374.99,25112.23,2056.7,404.48,10752.72,15535.55,3950.01
2014-08-26,3203.76,15521.22,45464.75,25074.5,2068.05,412.93,10821.23,15619.21,3951.44
2014-08-27,3210.07,15534.82,45601.0,24918.75,2074.93,413.19,10821.23,15602.65,3973.31
2014-08-28,3196.56,15459.86,45501.28,24741.0,2075.76,412.14,10821.23,15558.17,3963.78
2014-08-29,3192.72,15424.59,45628.09,24742.06,2068.54,413.13,10820.75,15625.73,3996.63
2014-09-01,3180.69,15476.6,45628.09,24752.09,2067.86,414.23,10820.74,15625.73,4012.06
2014-09-02,3177.88,15668.6,45825.06,24749.02,2051.58,415.0,10827.86,15619.08,4055.1
2014-09-03,3186.76,15728.35,46049.33,25317.95,2051.2,417.21,10978.98,15657.63,4094.65
2014-09-04,3222.83,15676.18,46313.4,25297.92,2056.26,421.59,10982.84,15576.79,4086.33
2014-09-05,3220.18,15668.68,46231.44,25240.15,2049.41,421.11,10983.32,15569.92,4071.26
2014-09-08,3208.66,15705.11,46357.24,25190.45,2049.41,420.6,10983.32,15509.39,4060.05
2014-09-09,3190.24,15705.11,45915.17,25190.45,2049.41,418.4,10983.32,15536.81,4062.51
2014-09-10,3184.18,15788.78,45894.05,24705.36,2049.41,418.95,10983.48,15471.89,4067.05
2014-09-11,3175.42,15909.2,45672.6,24662.64,2034.16,418.01,11060.81,15534.32,4025.73
2014-09-12,3172.76,15948.29,45799.7,24595.32,2041.86,417.8,11060.81,15531.58,3990.97
2014-09-15,3182.14,15948.29,45861.84,24356.99,2035.82,417.65,11138.3,15482.56,3968.13
2014-09-16,3167.46,15911.53,45861.84,24136.01,2042.92,417.4,11138.3,15510.54,3993.99
2014-09-17,3183.4,15888.67,46043.62,24376.41,2062.61,417.84,11138.3,15458.88,4028.55
2014-09-18,3208.22,16067.57,46168.64,24168.72,2047.74,422.05,11138.3,15465.54,4028.55
2014-09-19,3220.4,16321.17,45761.9,24306.16,2053.82,425.74,11138.3,15265.35,4028.55
2014-09-22,3220.44,16205.9,45302.0,23955.49,2039.27,422.05,11137.8,15129.0,3999.34
2014-09-23,3189.41,16205.9,45015.17,23837.07,2028.91,418.83,11141.98,15125.67,3962.28
2014-09-24,3207.75,16167.45,45116.94,23921.61,2035.64,421.42,11141.98,15120.54,3972.79
2014-09-25,3196.9,16374.14,44781.12,23768.13,2034.11,417.25,11153.18,14893.57,3976.17
2014-09-26,3206.49,16229.86,44884.33,23678.41,2031.64,418.49,11153.18,15026.77,3968.61
2014-09-29,3198.25,16310.64,44898.19,23229.21,2026.6,418.18,11145.73,14976.92,3943.88
2014-09-30,3221.4,16173.52,44985.66,22932.98,2020.09,421.14,11145.73,14960.51,3943.56
2014-10-01,3198.61,16173.52,44364.96,22932.98,2020.09,416.8,11145.73,14805.44,3882.16
2014-10-02,3131.84,16173.52,44254.43,22932.98,2020.09,406.22,11130.44,14760.64,3872.52
2014-10-03,3169.72,15708.65,44678.14,23064.56,1976.16,411.19,11130.44,14789.78,3924.31
2014-10-06,3170.65,15890.95,44820.85,23315.04,1968.39,412.24,11130.44,14743.12,3948.68
2014-10-07,3122.08,15783.83,44536.62,23422.52,1972.91,406.51,11130.44,14576.45,3933.41
2014-10-08,3100.04,15595.98,44487.97,23263.33,1965.25,403.46,11130.44,14666.47,3913.52
2014-10-09,3092.71,15478.93,44082.17,23534.53,1965.25,402.66,11130.44,14460.6,3884.81
2014-10-10,3041.99,15300.55,43435.73,23088.54,1940.92,395.68,11130.44,14227.36,3831.91
2014-10-13,3019.53,15300.55,43088.67,23143.38,1927.21,394.33,11138.24,14227.36,3858.49
2014-10-14,3015.37,14936.51,43179.85,23047.97,1929.25,393.3,11130.42,14036.68,3846.23
2014-10-15,2915.58,15073.52,42984.95,23140.05,1925.91,379.69,11130.42,13869.88,3791.28
2014-10-16,2887.73,14738.38,42907.62,22900.94,1918.83,376.27,11130.42,14052.97,3778.03
2014-10-17,2987.93,14532.51,43273.5,23026.94,1900.66,387.06,11130.42,14227.68,3760.74
2014-10-20,2969.96,15111.23,43213.9,23070.26,1930.06,384.4,11129.74,14337.77,3757.11
2014-10-21,3031.45,14804.28,43630.58,23088.58,1915.28,394.49,11117.08,14547.71,3794.5
2014-10-22,3061.75,15195.77,43450.75,23403.97,1936.97,396.01,11117.08,14312.07,3808.67
2014-10-23,3071.41,15138.96,43691.06,23333.18,1931.65,396.89,11117.08,14486.83,3816.88
2014-10-24,3077.81,15291.64,43665.54,23302.2,1925.69,396.12,11117.08,14543.82,3822.55
2014-10-27,3062.63,15388.72,43810.51,23143.23,1931.97,395.05,11123.15,14469.0,3794.83
2014-10-28,3110.32,15329.91,44039.64,23520.36,1925.68,401.26,11123.15,14624.25,3792.22
2014-10-29,3117.58,15553.91,44238.94,23819.87,1961.17,401.1,11123.15,14527.57,3804.9
2014-10-30,3120.71,15658.2,44599.27,23702.04,1958.93,403.71,11123.15,14458.69,3850.97
2014-10-31,3157.15,16413.76,45027.52,23998.06,1964.43,411.32,11114.26,14613.32,3850.97
2014-11-03,3123.9,16413.76,45184.76,23915.97,1952.97,409.04,11107.89,14537.62,3901.14
2014-11-04,3111.96,16862.47,44884.43,23845.66,1935.19,403.78,11107.89,14390.43,3901.15
2014-11-05,3159.83,16937.32,45071.98,23695.62,1931.43,410.66,11107.88,14548.26,3908.46
2014-11-06,3163.89,16792.48,44849.86,23649.31,1936.48,413.15,11107.88,14563.38,3890.3
2014-11-07,3144.59,16880.38,44614.66,23550.24,1939.87,411.43,11109.71,14690.83,3888.07
2014-11-10,3166.13,16780.53,44523.0,23744.7,1958.23,414.96,11109.71,14709.8,3890.44
2014-11-11,3176.04,17124.11,44300.83,23808.28,1963.0,415.18,11110.1,14760.27,3891.37
2014-11-12,3139.64,17197.05,43744.57,23938.18,1967.27,411.93,11110.1,14856.2,3921.62
2014-11-13,3161.43,17392.79,43743.8,24019.94,1960.51,411.41,11110.1,14778.77,3931.8
2014-11-14,3162.45,17490.83,43372.01,24087.38,1945.14,411.97,11110.1,14843.1,3919.85
2014-11-17,3169.88,16973.8,43372.01,23797.08,1943.63,414.07,11110.1,14882.5,3921.98
2014-11-18,3200.01,17344.06,43491.45,23529.17,1967.01,417.16,11110.1,14972.97,3933.64
2014-11-19,3211.01,17288.75,44118.13,23373.31,1966.87,417.79,11124.09,14980.15,3975.15
2014-11-20,3193.24,17300.86,44209.42,23349.64,1958.04,416.81,11124.09,15075.18,3976.18
2014-11-21,3235.23,17357.51,44633.28,23437.12,1964.84,423.46,11124.09,15111.13,3988.04
2014-11-24,3243.85,17357.51,44621.07,23893.14,1978.54,422.91,11124.09,15015.41,3972.04
2014-11-25,3263.98,17407.62,44441.02,23843.91,1980.21,423.18,11124.09,15073.65,3975.86
2014-11-26,3263.81,17383.58,44672.2,24111.98,1980.84,423.97,11123.51,15038.41,3962.08
2014-11-27,3284.27,17248.5,44672.2,24004.28,1982.09,425.75,11110.08,14922.44,3981.06
2014-11-28,3287.91,17459.85,44190.47,23987.45,1980.78,425.86,11110.08,14744.7,3991.78
2014-12-01,3277.21,17590.1,43392.07,23367.45,1965.22,423.47,11110.06,14625.32,3958.49
2014-12-02,3283.92,17663.22,43008.07,23654.3,1965.83,428.48,11106.73,14620.07,3948.93
2014-12-03,3296.68,17720.43,43112.29,23428.62,1969.91,428.61,11110.05,14754.06,3948.27
2014-12-04,3268.36,17887.21,42816.15,23832.56,1986.61,423.68,11110.05,14469.95,3941.88
2014-12-05,3335.69,17920.45,43230.34,24002.64,1986.62,431.06,11110.05,14473.7,3968.12
2014-12-08,3324.67,17935.64,42941.83,24047.67,1978.95,427.27,11110.05,14144.17,3968.12
2014-12-09,3254.51,17813.38,42339.63,23485.83,1970.95,418.43,11110.05,14195.73,3911.27
2014-12-10,3254.78,17412.58,41372.66,23524.52,1945.56,416.71,11107.23,13852.95,3859.57
2014-12-11,3261.96,17257.4,41714.57,23312.54,1916.59,416.77,11042.78,13905.12,3825.33
2014-12-12,3177.22,17371.58,41714.57,23249.2,1921.71,406.17,11042.78,13731.05,3802.56
2014-12-15,3121.81,17099.4,40334.59,23027.85,1920.36,396.09,11042.77,13705.14,3752.89
2014-12-16,3178.31,16755.32,40225.08,22670.5,1904.13,403.79,11042.77,13861.52,3751.51
2014-12-17,3169.83,16819.73,41004.44,22585.84,1900.16,403.46,11042.77,14213.88,3779.19
2014-12-18,3248.62,17210.05,42475.67,22832.21,1897.5,416.44,11042.77,14346.75,3808.53
2014-12-19,3278.69,17621.4,42529.89,23116.63,1929.98,418.37,11042.63,14468.26,3810.23
2014-12-22,3283.48,17635.14,42873.01,23408.57,1943.12,421.58,11042.63,14432.38,3798.47
2014-12-23,3319.71,17635.14,43122.73,23333.69,1939.02,426.77,11042.63,14594.03,3820.58
2014-12-24,3306.81,17854.23,43002.87,23349.34,1946.61,425.57,11042.63,14609.25,3812.14
2014-12-29,3315.13,17729.84,43187.64,23773.18,1927.86,426.89,11042.63,14663.92,3854.41
2014-12-30,3276.41,17450.77,43018.75,23501.1,1915.59,421.59,11042.63,14640.04,3850.96
2014-12-31,3285.26,17450.77,43145.66,23605.04,1915.59,424.47,11042.63,14632.44,3850.96
2015-01-02,3281.61,17450.77,42115.47,23857.82,1926.44,422.28,11042.63,14753.65,3851.23
2015-01-05,3208.15,17408.71,41099.37,23721.32,1915.75,410.94,11017.84,14392.7,3797.99
2015-01-06,3190.24,16883.19,41329.41,23485.41,1882.45,408.43,11017.84,14246.77,3776.64
2015-01-07,3193.83,16885.33,41813.93,23681.26,1883.83,411.21,10993.69,14285.0,3776.65
2015-01-08,3236.54,17167.1,42402.31,23835.53,1904.65,416.49,10989.26,14457.72,3785.57
2015-01-09,3248.19,17197.73,42382.41,23919.95,1924.7,415.59,10989.26,14384.92,3783.06
2015-01-12,3257.98,17197.73,41780.78,24026.46,1920.95,418.41,10989.26,14265.01,3779.32
2015-01-13,3309.64,17087.71,41478.26,24215.97,1917.14,423.79,10987.79,14187.16,3786.57
2015-01-14,3274.03,16795.96,40984.22,24112.6,1913.66,418.33,10988.19,14084.43,3749.1
2015-01-15,3318.75,17108.7,40998.77,24350.91,1914.14,425.32,10988.19,14041.82,3729.39
2015-01-16,3368.38,16864.16,41402.01,24103.52,1888.13,432.98,10987.38,14309.41,3729.91
2015-01-19,3395.92,17014.29,41402.01,23738.49,1902.62,435.31,10987.38,14312.5,3733.46
2015-01-20,3403.04,17366.3,41752.67,23951.16,1918.31,437.92,10987.38,14308.44,3748.76
2015-01-21,3421.97,17280.48,42488.73,24352.58,1921.23,441.09,10987.38,14560.42,3806.04
2015-01-22,3456.95,17329.02,43121.28,24522.63,1920.82,447.77,10921.68,14763.98,3865.59
2015-01-23,3504.61,17511.75,42649.72,24850.45,1936.09,454.56,10921.68,14779.35,3859.89
2015-01-26,3549.96,17468.52,42737.85,24909.9,1935.68,459.14,10921.54,14797.83,3837.62
2015-01-27,3530.8,17768.3,42627.82,24807.28,1952.4,454.46,10921.54,14833.88,3852.71
2015-01-28,3541.21,17795.73,42158.07,24861.81,1961.58,452.3,10921.53,14602.88,3845.37
2015-01-29,3548.39,17606.22,41862.33,24595.85,1951.02,452.47,10912.54,14637.28,3839.79
2015-01-30,3530.31,17674.39,40950.58,24507.05,1949.26,450.39,10912.54,14673.48,3836.73
2015-02-02,3538.52,17558.04,40950.58,24484.74,1952.68,450.76,10912.54,14900.47,3861.55
2015-02-03,3557.03,17335.85,41572.24,24554.78,1951.96,455.82,10859.75,15062.88,3915.34
2015-02-04,3565.79,17678.74,41710.82,24679.76,1962.79,454.88,10859.75,14995.65,3917.29
2015-02-05,3557.19,17504.62,42453.64,24765.49,1952.84,455.3,10852.83,15124.92,3931.16
2015-02-06,3549.96,17648.5,42715.43,24679.39,1955.52,454.69,10877.85,15083.92,3951.17
2015-02-09,3511.57,17711.93,42810.29,24521.0,1947.0,450.96,10878.12,15100.7,3923.71
2015-02-10,3543.84,17652.68,42635.19,24528.1,1935.86,453.8,10878.12,15112.52,3905.48
2015-02-11,3537.86,17652.68,41933.26,24315.02,1945.7,458.27,10878.12,15151.5,3920.45
2015-02-12,3566.91,17979.72,43045.51,24422.15,1941.63,460.43,10877.84,15228.52,3963.81
2015-02-13,3575.54,17913.36,43072.42,24682.54,1957.5,464.9,10877.84,15264.81,3983.27
2015-02-16,3562.39,18004.77,43072.42,24726.53,1958.23,462.82,10877.97,15264.81,3994.03
2015-02-17,3573.59,17987.09,43251.79,24784.88,1961.45,463.42,10877.97,15284.61,3983.54
2015-02-18,3595.82,18199.17,43053.65,24832.08,1961.45,467.32,10877.97,15212.75,3990.16
2015-02-19,3624.97,18264.79,43231.42,24832.08,1961.45,469.79,10877.97,15180.33,3996.13
2015-02-20,3624.7,18332.3,43551.26,24832.08,1961.45,469.85,10877.83,15172.24,3994.14
2015-02-23,3658.12,18466.92,43675.87,24836.76,1968.39,475.22,10808.74,15200.26,4024.08
2015-02-24,3666.8,18603.48,43921.55,24750.07,1976.12,479.94,10877.81,15164.97,3987.49
2015-02-25,3672.08,18585.2,43802.07,24778.28,1990.47,478.53,10877.81,15228.57,3986.05
2015-02-26,3713.84,18785.79,44416.49,24902.06,1993.08,482.47,10877.81,15241.16,3988.89
2015-02-27,3714.44,18797.94,44190.17,24823.29,1985.8,483.93,10873.63,15234.34,3983.72
2015-03-02,3713.39,18826.88,43882.71,24887.44,1996.81,485.84,10873.9,15264.05,3940.95
2015-03-03,3667.25,18815.16,43600.37,24702.78,2001.38,480.06,10873.33,15133.85,3966.17
2015-03-04,3702.16,18703.6,43296.55,24465.38,1998.29,483.57,10873.33,15082.84,3963.0
2015-03-05,3731.38,18751.84,43517.79,24193.04,1998.38,488.96,10873.33,15103.11,3952.89
2015-03-06,3732.58,18971.0,43280.81,24164.0,2012.94,489.84,11025.13,14952.5,3933.54
2015-03-09,3713.65,18790.55,43249.57,24123.05,1992.82,488.21,11025.13,14854.49,3890.58
2015-03-10,3669.46,18665.11,42972.15,23896.98,1984.77,483.1,11025.4,14641.76,3871.16
2015-03-11,3719.78,18723.52,43227.2,23717.97,1980.83,491.93,11025.4,14739.2,3867.46
2015-03-12,3716.18,18991.11,44055.89,23797.96,1970.59,491.64,11002.82,14770.72,3873.52
2015-03-13,3728.33,19254.25,44002.29,23823.21,1985.79,492.48,11002.82,14731.5,3826.46
2015-03-16,3770.48,19246.06,44002.29,23949.55,1987.33,498.03,11002.82,14862.76,3830.7
2015-03-17,3735.88,19437.0,43761.36,23901.49,2029.91,494.4,11021.43,14898.53,3849.72
2015-03-18,3727.92,19544.48,44360.87,24120.08,2028.45,496.63,11021.43,14962.24,3865.4
2015-03-19,3734.35,19476.56,44118.17,24468.89,2037.89,496.01,11021.28,14873.93,3863.2
2015-03-20,3765.8,19560.22,43968.15,24375.24,2037.24,499.12,11021.28,14942.41,3885.25
2015-03-23,3751.58,19754.36,43952.71,24494.51,2036.59,497.55,11021.28,14957.21,3878.24
2015-03-24,3765.41,19713.45,44051.21,24399.6,2041.37,498.66,11021.28,15081.26,3895.62
2015-03-25,3745.13,19746.2,43630.96,24528.23,2042.81,491.64,11021.28,14929.37,3897.3
2015-03-26,3703.13,19471.12,43229.16,24497.08,2022.56,486.37,11021.28,14869.8,3872.02
2015-03-27,3712.81,19285.63,43637.97,24486.2,2019.8,485.73,10937.32,14812.42,3884.33
2015-03-30,3762.9,19411.4,43922.83,24855.12,2030.04,494.69,10923.33,14908.39,3912.63
2015-03-31,3725.82,19206.99,43724.78,24900.89,2041.03,489.41,10923.33,14902.44,3916.92
2015-04-01,3742.62,19034.84,44202.94,25082.75,2028.45,490.04,10923.33,14942.55,3939.17
2015-04-02,3773.31,19312.79,44202.94,25275.64,2029.07,492.38,10923.33,15026.62,3965.71
2015-04-07,3839.11,19640.54,44987.87,25275.64,2029.07,503.03,10923.32,15188.84,3981.33
2015-04-08,3831.09,19789.81,44980.56,26236.86,2059.26,497.16,10923.3,15213.6,3992.1
2015-04-09,3871.66,19937.72,44913.27,26944.39,2058.87,501.97,10923.3,15326.31,4014.21
2015-04-10,3905.71,19907.63,44882.01,27272.39,2087.76,507.17,10909.1,15388.43,4035.72
2015-04-13,3902.74,19905.46,44994.56,28016.34,2098.92,508.66,10922.28,15383.59,4039.58
2015-04-14,3888.86,19908.68,45004.52,27561.49,2111.72,505.86,10909.08,15389.28,4018.82
2015-04-15,3895.02,19869.76,45262.94,27618.82,2119.96,507.43,10909.08,15450.87,4032.0
2015-04-16,3859.43,19885.77,45480.23,27739.71,2139.9,504.38,10909.08,15386.77,4068.99
2015-04-17,3785.49,19652.88,45012.37,27653.12,2143.5,495.03,10909.08,15360.55,4018.06
2015-04-20,3826.28,19634.49,45077.81,27094.93,2146.71,500.73,10909.08,15412.6,4020.59
2015-04-21,3828.36,19909.09,45296.91,27850.49,2144.79,503.81,10884.76,15346.44,4036.12
2015-04-22,3794.29,20133.9,45232.04,27933.85,2143.89,505.72,10847.0,15304.77,4036.34
2015-04-23,3786.28,20187.65,45418.83,27827.7,2173.41,503.0,10847.0,15392.35,4055.44
2015-04-24,3800.13,20020.04,45773.31,28060.98,2159.8,504.01,10847.0,15408.33,4075.92
2015-04-27,3844.26,19983.32,45512.38,28433.59,2157.54,509.24,10772.35,15344.08,4130.26
2015-04-28,3802.25,20058.95,45338.36,28442.75,2147.67,501.66,10772.35,15346.07,4090.16
2015-04-29,3703.43,20058.95,44942.23,28400.34,2142.63,489.26,10772.35,15347.34,4055.14
2015-04-30,3674.18,19520.01,44582.39,28133.0,2127.17,487.85,10629.27,15224.52,4043.45
2015-05-01,3674.18,19531.63,44582.39,28133.0,2127.17,487.85,10629.27,15339.77,4043.45
2015-05-05,3600.2,19531.63,45091.33,27755.54,2132.23,482.61,10522.84,15173.94,4086.75
2015-05-06,3589.0,19531.63,44853.26,27640.91,2104.58,478.15,10522.84,15023.89,4112.17
2015-05-07,3585.26,19291.99,44768.8,27289.97,2091.0,478.78,10408.32,15088.82,4110.27
2015-05-08,3652.87,19379.19,45125.95,27577.34,2085.52,490.79,10408.32,15170.02,4105.91
2015-05-11,3687.19,19620.91,45179.97,27718.2,2097.38,492.75,10582.55,15152.64,4144.98
2015-05-12,3670.56,19624.84,44950.49,27407.18,2096.77,488.97,10586.02,15043.15,4118.15
2015-05-13,3657.91,19764.72,45038.14,27249.28,2114.16,486.69,10586.02,14980.72,4098.71
2015-05-14,3679.9,19570.24,45271.46,27286.55,2120.33,490.69,10651.13,15028.12,4076.73
2015-05-15,3674.05,19732.92,45332.8,27822.28,2106.5,490.96,10650.98,15108.12,4111.66
2015-05-18,3685.78,19890.27,45408.34,27591.25,2113.72,490.15,10650.98,15108.12,4107.0
2015-05-19,3741.68,20026.38,45311.75,27693.54,2120.85,499.18,10650.98,15121.02,4080.03
2015-05-20,3752.09,20196.56,45283.47,27585.05,2139.54,501.9,10650.98,15072.83,4057.94
2015-05-21,3762.08,20202.87,45097.39,27523.72,2122.81,502.05,10650.98,15203.61,4057.94
2015-05-22,3765.9,20264.41,44874.04,27992.83,2146.1,501.89,10650.96,15200.76,4061.82
2015-05-26,3714.72,20437.48,44401.4,28249.86,2143.5,496.35,10650.96,15050.81,4016.83
2015-05-27,3761.09,20472.58,44682.59,28081.21,2107.5,503.52,10650.96,15110.47,4036.61
2015-05-28,3753.62,20551.46,44807.31,27454.31,2110.89,502.24,10650.96,15107.0,4032.16
2015-05-29,3708.66,20563.15,44703.62,27424.19,2114.8,493.56,10650.96,15014.09,4045.62
2015-06-01,3700.43,20569.87,44760.1,27597.16,2102.37,492.25,10650.96,15074.13,4004.96
2015-06-02,3689.59,20543.19,44931.48,27466.72,2078.64,486.5,10650.96,15104.74,3986.11
2015-06-03,3722.8,20446.0,44732.72,27657.47,2084.24,487.5,10650.96,15154.68,3994.46
2015-06-04,3696.65,20488.19,44553.31,27551.89,2072.86,485.65,10650.96,15019.39,3952.84
2015-06-05,3650.84,20460.9,44561.65,27260.16,2068.1,479.92,10650.96,14957.16,3967.03
2015-06-08,3624.94,20457.19,44544.19,27316.28,2065.19,475.54,10650.96,14743.33,3946.98
2015-06-09,3608.04,20096.3,44517.64,26989.52,2064.03,474.29,10650.96,14817.71,3906.62
2015-06-10,3662.48,20046.36,44577.62,26687.64,2051.32,481.3,10650.96,14889.04,3956.19
2015-06-11,3669.78,20382.97,44623.19,26907.85,2056.61,484.76,10650.96,14830.88,3967.39
2015-06-12,3630.2,20407.08,44697.48,27280.54,2052.17,477.6,10633.99,14741.15,3957.42
2015-06-15,3575.27,20387.79,44395.78,26861.81,2042.32,473.07,10627.46,14756.05,3925.85
2015-06-16,3592.1,20257.94,44722.28,26566.7,2028.72,475.24,10627.46,14753.05,3937.52
2015-06-17,3566.17,20219.27,44792.04,26753.79,2034.86,471.78,10627.46,14732.98,3950.91
2015-06-18,3583.68,19990.82,45120.79,26694.66,2041.88,472.99,10627.46,14770.64,3914.35
2015-06-19,3588.29,20174.24,44973.41,26760.53,2046.96,475.46,10549.51,14653.12,3893.14
2015-06-22,3682.95,20428.19,45224.98,27080.85,2055.16,489.72,10627.45,14790.48,3918.64
2015-06-23,3744.38,20809.42,45454.15,27333.46,2081.2,494.64,10627.45,14904.91,3922.31
2015-06-24,3723.55,20868.03,45424.94,27404.97,2085.53,492.85,10627.45,14947.51,3905.64
2015-06-25,3711.73,20771.4,45377.12,27145.75,2085.06,492.62,10627.43,14897.5,3860.33
2015-06-26,3723.51,20706.15,45566.33,26663.87,2090.26,495.35,10627.43,14808.09,3881.39
2015-06-29,3625.86,20109.95,44710.35,25966.98,2060.49,477.46,10627.43,14490.15,3881.39
2015-06-30,3589.38,20235.73,45053.7,26250.03,2074.2,474.5,10619.32,14553.33,3897.1
2015-07-01,3638.76,20329.32,44928.52,26250.03,2074.2,482.45,10546.6,14553.33,3831.88
2015-07-02,3624.16,20522.5,45175.58,26282.32,2107.33,476.93,10546.59,14637.99,3855.09
2015-07-03,3589.45,20539.79,45175.58,26064.11,2104.41,473.54,10546.59,14682.39,3842.93
2015-07-06,3535.08,20112.12,44794.01,25236.28,2053.93,466.85,10546.59,14593.57,3796.02
2015-07-08,3502.26,19737.64,44497.74,23516.56,2016.21,458.74,10574.71,14412.07,3758.12
2015-07-09,3591.37,19855.5,44564.32,24392.79,2027.81,469.98,10572.16,14278.49,3796.55
2015-07-10,3680.13,19779.83,44915.98,24901.28,2031.17,482.35,10572.16,14411.07,3881.73
2015-07-13,3748.3,20089.77,44990.39,25224.01,2061.52,489.77,10572.16,14533.22,3903.08
2015-07-14,3748.97,20385.33,45136.69,25120.91,2059.23,493.35,10572.14,14599.4,3915.92
2015-07-15,3787.8,20463.33,45107.13,25055.76,2072.91,497.38,10598.03,14662.28,3902.69
2015-07-16,3835.17,20600.12,45344.9,25162.78,2087.89,501.11,10598.03,14731.08,3902.69
2015-07-17,3835.32,20650.92,45325.38,25415.27,2076.79,500.4,10598.03,14642.84,3900.26
2015-07-20,3851.05,20650.92,45567.99,25404.81,2073.31,502.39,10598.03,14425.55,3912.48
2015-07-21,3822.93,20841.97,45401.23,25536.43,2083.62,498.75,10572.13,14376.24,3922.79
2015-07-22,3804.21,20593.67,44670.42,25282.62,2064.73,496.12,10558.06,14307.12,3891.28
2015-07-23,3800.1,20683.95,44836.33,25398.85,2065.07,496.07,10558.06,14265.37,3871.28
2015-07-24,3774.29,20544.53,44249.49,25128.51,2045.96,489.89,10558.06,14186.24,3840.26
2015-07-27,3705.02,20350.1,43713.72,24351.96,2038.81,482.01,10558.06,14001.37,3793.47
2015-07-28,3712.01,20328.89,44222.97,24503.94,2039.1,484.85,10558.06,14077.36,3782.75
2015-07-29,3717.99,20302.91,44471.29,24619.45,2037.62,489.07,10558.06,14301.8,3804.75
2015-07-30,3722.53,20522.83,44373.31,24497.98,2019.03,494.96,10558.06,14382.78,3788.04
2015-07-31,3759.53,20585.24,44752.93,24636.28,2030.16,495.24,10558.06,14468.44,3870.35
2015-08-03,3796.17,20548.11,44903.95,24411.42,2008.49,500.04,10558.06,14468.44,3836.37
2015-08-04,3798.77,20520.36,45177.98,24406.12,2027.99,499.95,10558.06,14491.05,3850.07
2015-08-05,3830.9,20614.06,44937.61,24514.16,2029.76,503.67,10558.06,14502.99,3875.96
2015-08-06,3842.99,20664.44,44921.22,24375.28,2013.29,501.28,10575.15,14405.91,3866.7
2015-08-07,3799.73,20724.56,44862.14,24552.47,2010.23,496.57,10546.09,14302.7,3862.89
2015-08-10,3805.14,20808.69,45320.69,24521.12,2003.17,499.56,10543.57,14466.39,3869.17
2015-08-11,3750.19,20720.75,44379.79,24498.21,1986.65,493.85,10543.57,14414.67,3836.18
2015-08-12,3640.76,20392.77,44032.38,23916.02,1975.47,477.78,10543.57,14339.53,3828.28
2015-08-13,3668.49,20595.55,43870.53,24018.8,1983.46,476.48,10543.57,14238.4,3813.34
